OrderID,OrderLine,OrderDate,ProductID,Quantity,UnitPrice,DiscountPct,GrossSales,DiscountAmount,Revenue,COGS,ShippingCost,VariableSalesCost,TotalCost,Profit,CustomerSegment,SalesChannel
SO-202501-000123,2,2025-01-15,1039,1,88.17,0.0384,88.17,3.38,84.79,48.19,5.10,4.66,57.95,26.84,Small Business,Online
SO-202501-000124,1,2025-01-09,1023,2,128.00,0.0883,256.00,22.61,233.39,151.34,24.64,18.20,194.18,39.21,Enterprise,Direct Sales
SO-202501-000124,2,2025-01-09,1026,12,27.12,0.0735,325.39,23.91,301.48,168.00,11.79,23.52,203.30,98.18,Enterprise,Direct Sales
SO-202501-000125,1,2025-01-08,1043,2,58.14,0.0609,116.28,7.08,109.20,55.94,5.70,6.01,67.65,41.55,Mid-Market,Online
SO-202501-000125,2,2025-01-08,1001,1,1288.17,0.0443,1288.17,57.13,1231.04,985.42,8.70,67.71,1061.82,169.21,Mid-Market,Online
SO-202501-000126,1,2025-01-02,1021,1,1109.85,0.0731,1109.85,81.09,1028.76,806.61,21.56,62.75,890.92,137.83,Enterprise,Online
SO-202501-000127,1,2025-01-02,1019,1,147.96,0.0665,147.96,9.85,138.11,91.50,24.50,9.94,125.95,12.17,Mid-Market,Direct Sales
SO-202501-000128,1,2025-01-26,1015,1,427.29,0.0498,427.29,21.27,406.02,287.99,24.50,29.23,341.73,64.29,Mid-Market,Direct Sales
SO-202501-000128,2,2025-01-26,1002,2,984.29,0.0634,1968.58,124.80,1843.79,1502.62,9.90,132.75,1645.28,198.51,Mid-Market,Direct Sales
SO-202501-000129,1,2025-01-17,1032,5,118.91,0.1012,594.55,60.16,534.39,353.99,5.61,37.94,397.54,136.84,Enterprise,Partner
SO-202501-000130,1,2025-01-12,1016,1,220.71,0.0484,220.71,10.68,210.03,137.74,24.50,11.55,173.79,36.23,Mid-Market,Online
SO-202501-000131,1,2025-01-19,1008,1,591.77,0.0405,591.77,23.99,567.78,438.63,8.70,40.88,488.21,79.57,Small Business,Direct Sales
SO-202501-000131,2,2025-01-19,1023,1,128.31,0.0396,128.31,5.08,123.23,74.78,24.50,8.87,108.15,15.08,Small Business,Direct Sales
SO-202501-000132,1,2025-01-28,1004,1,1813.02,0.0348,1813.02,63.08,1749.94,1416.92,8.70,126.00,1551.61,198.32,Small Business,Direct Sales
SO-202501-000132,2,2025-01-28,1049,3,99.33,0.0416,297.98,12.38,285.60,161.02,6.30,20.56,187.88,97.72,Small Business,Direct Sales
SO-202501-000133,1,2025-01-31,1013,2,619.61,0.0787,1239.22,97.48,1141.74,870.91,24.64,69.65,965.19,176.55,Enterprise,Online
SO-202501-000133,2,2025-01-31,1006,2,187.53,0.0665,375.05,24.96,350.10,252.19,8.71,21.36,282.26,67.83,Enterprise,Online
SO-202501-000134,1,2025-01-20,1015,1,435.02,0.0460,435.02,20.02,415.00,289.39,24.50,22.82,336.72,78.28,Mid-Market,Online
SO-202501-000134,2,2025-01-20,1039,1,88.95,0.0422,88.95,3.75,85.20,48.07,5.10,4.69,57.85,27.35,Mid-Market,Online
SO-202501-000135,1,2025-01-30,1034,2,158.86,0.0216,317.73,6.87,310.86,190.46,6.40,17.10,213.96,96.90,Small Business,Online
SO-202501-000136,1,2025-01-19,1029,8,74.55,0.0362,596.40,21.62,574.78,365.36,10.60,31.61,407.57,167.21,Small Business,Online
SO-202501-000137,1,2025-01-14,1042,1,149.63,0.0823,149.63,12.32,137.32,86.72,4.49,10.71,101.92,35.40,Enterprise,Direct Sales
SO-202501-000138,1,2025-01-29,1037,1,41.85,0.0489,41.85,2.05,39.80,22.25,5.70,2.87,30.81,8.99,Small Business,Direct Sales
SO-202501-000139,1,2025-01-02,1010,1,657.16,0.0282,657.16,18.53,638.63,471.14,8.70,45.98,525.82,112.82,Small Business,Direct Sales
SO-202501-000140,1,2025-01-25,1014,1,795.88,0.0400,795.88,31.82,764.07,565.18,24.50,42.02,631.71,132.36,Small Business,Online
SO-202501-000141,1,2025-01-08,1011,2,1092.19,0.0868,2184.38,189.56,1994.82,1620.96,8.71,121.68,1751.36,243.46,Enterprise,Online
SO-202501-000141,2,2025-01-08,1007,2,550.86,0.0868,1101.71,95.61,1006.10,767.36,8.71,61.37,837.44,168.66,Enterprise,Online
SO-202501-000142,1,2025-01-03,1014,2,797.15,0.0422,1594.30,67.31,1526.99,1137.09,28.00,109.94,1275.04,251.95,Small Business,Direct Sales
SO-202501-000143,1,2025-01-30,1034,2,158.46,0.0719,316.92,22.79,294.12,190.93,5.63,17.94,214.50,79.62,Enterprise,Online
SO-202501-000144,1,2025-01-13,1037,15,42.45,0.0912,636.79,58.06,578.73,333.02,13.64,45.14,391.80,186.93,Enterprise,Direct Sales
SO-202501-000145,1,2025-01-08,1018,1,180.47,0.0392,180.47,7.07,173.40,111.06,24.50,9.54,145.10,28.30,Small Business,Online
SO-202501-000146,1,2025-01-26,1035,5,22.24,0.0586,111.19,6.51,104.68,52.75,8.50,7.54,68.78,35.89,Mid-Market,Direct Sales
SO-202501-000147,1,2025-01-19,1033,5,38.43,0.0727,192.15,13.97,178.17,99.86,6.38,11.58,117.82,60.36,Mid-Market,Partner
SO-202501-000148,1,2025-01-24,1024,2,118.48,0.0621,236.96,14.72,222.24,132.62,21.00,14.45,168.06,54.18,Mid-Market,Partner
SO-202501-000149,1,2025-01-09,1027,4,88.05,0.0456,352.20,16.06,336.14,227.13,7.80,18.49,253.42,82.72,Mid-Market,Online
SO-202501-000150,1,2025-01-16,1039,1,89.92,0.0691,89.92,6.21,83.71,48.41,3.82,5.44,57.67,26.03,Mid-Market,Partner
SO-202501-000151,1,2025-01-20,1050,2,16.86,0.0528,33.71,1.78,31.93,13.64,5.70,1.76,21.09,10.84,Mid-Market,Online
SO-202501-000152,1,2025-01-01,1033,10,39.30,0.0290,392.98,11.41,381.56,200.54,12.00,20.99,233.53,148.03,Small Business,Online
SO-202501-000153,1,2025-01-14,1024,3,118.36,0.0930,355.08,33.02,322.06,199.13,27.72,25.12,251.97,70.09,Enterprise,Direct Sales
SO-202501-000154,1,2025-01-16,1033,5,39.44,0.0779,197.20,15.37,181.84,99.27,7.48,14.18,120.93,60.91,Enterprise,Direct Sales
SO-202501-000154,2,2025-01-16,1025,8,33.50,0.0907,268.01,24.31,243.70,150.84,9.33,19.01,179.18,64.52,Enterprise,Direct Sales
SO-202501-000155,1,2025-01-12,1038,3,49.14,0.0976,147.41,14.38,133.03,72.86,4.16,9.45,86.46,46.57,Enterprise,Partner
SO-202501-000155,2,2025-01-12,1043,2,59.47,0.0981,118.94,11.67,107.27,55.21,3.76,7.62,66.59,40.68,Enterprise,Partner
SO-202501-000156,1,2025-01-19,1001,1,1309.15,0.0599,1309.15,78.37,1230.78,997.57,6.52,80.00,1084.10,146.68,Mid-Market,Partner
SO-202501-000156,2,2025-01-19,1044,1,18.88,0.0612,18.88,1.15,17.72,8.05,3.82,1.15,13.03,4.69,Mid-Market,Partner
SO-202501-000157,1,2025-01-26,1035,2,22.32,0.0475,44.64,2.12,42.52,21.28,6.40,3.06,30.74,11.78,Mid-Market,Direct Sales
SO-202501-000158,1,2025-01-04,1050,2,16.84,0.0923,33.69,3.11,30.58,13.68,3.76,2.17,19.61,10.96,Enterprise,Partner
SO-202501-000158,2,2025-01-04,1043,5,59.67,0.0955,298.37,28.48,269.88,138.44,4.95,19.16,162.55,107.33,Enterprise,Partner
SO-202501-000159,1,2025-01-05,1049,5,99.44,0.0411,497.22,20.44,476.78,266.95,7.50,26.22,300.67,176.11,Mid-Market,Online
SO-202501-000160,1,2025-01-16,1013,1,637.86,0.0651,637.86,41.51,596.34,438.39,24.50,42.94,505.83,90.51,Mid-Market,Direct Sales
SO-202501-000161,1,2025-01-14,1027,4,87.95,0.0646,351.82,22.71,329.10,227.68,7.80,23.70,259.17,69.93,Mid-Market,Direct Sales
SO-202501-000162,1,2025-01-23,1050,1,16.84,0.0521,16.84,0.88,15.96,6.83,5.10,1.15,13.08,2.88,Mid-Market,Direct Sales
SO-202501-000162,2,2025-01-23,1002,3,1001.76,0.0535,3005.29,160.70,2844.59,2239.48,11.10,204.81,2455.39,389.20,Mid-Market,Direct Sales
SO-202501-000163,1,2025-01-19,1022,1,161.12,0.0375,161.12,6.04,155.08,96.01,24.50,8.53,129.04,26.04,Small Business,Online
SO-202501-000163,2,2025-01-19,1050,3,16.96,0.0205,50.89,1.04,49.85,20.45,6.30,2.74,29.49,20.36,Small Business,Online
SO-202501-000164,1,2025-01-24,1050,1,16.78,0.0248,16.78,0.42,16.36,6.88,5.10,0.90,12.88,3.48,Small Business,Online
SO-202501-000164,2,2025-01-24,1012,1,217.29,0.0238,217.29,5.16,212.13,134.55,8.70,11.67,154.91,57.22,Small Business,Online
SO-202501-000164,3,2025-01-24,1038,3,49.17,0.0290,147.50,4.28,143.22,71.83,6.30,7.88,86.01,57.21,Small Business,Online
SO-202501-000165,1,2025-01-11,1025,3,33.64,0.0667,100.93,6.73,94.20,56.25,6.25,5.75,68.24,25.96,Enterprise,Online
SO-202501-000166,1,2025-01-31,1035,3,22.33,0.0356,66.98,2.39,64.59,31.55,7.10,3.55,42.20,22.39,Small Business,Online
SO-202501-000167,1,2025-01-03,1009,1,890.46,0.0212,890.46,18.86,871.60,692.48,8.70,47.94,749.12,122.49,Small Business,Online
SO-202501-000167,2,2025-01-03,1039,2,90.13,0.0407,180.25,7.34,172.91,96.89,5.70,9.51,112.10,60.81,Small Business,Online
SO-202501-000168,1,2025-01-12,1030,4,28.77,0.0615,115.09,7.08,108.01,58.01,5.85,7.02,70.88,37.12,Mid-Market,Partner
SO-202501-000169,1,2025-01-13,1027,4,88.50,0.0524,354.00,18.56,335.43,228.82,5.85,21.80,256.47,78.96,Small Business,Partner
SO-202501-000170,1,2025-01-01,1007,1,549.40,0.0481,549.40,26.42,522.98,388.87,8.70,28.76,426.33,96.65,Mid-Market,Online
SO-202501-000170,2,2025-01-01,1001,1,1293.02,0.0463,1293.02,59.83,1233.20,990.19,8.70,67.83,1066.72,166.48,Mid-Market,Online
SO-202501-000171,1,2025-01-08,1037,3,41.45,0.0581,124.35,7.22,117.12,66.56,5.32,7.61,79.50,37.63,Mid-Market,Partner
SO-202501-000172,1,2025-01-19,1037,5,41.90,0.0854,209.50,17.88,191.61,111.26,7.48,14.95,133.69,57.93,Enterprise,Direct Sales
SO-202501-000172,2,2025-01-19,1036,2,31.01,0.0869,62.02,5.39,56.64,30.87,5.63,4.42,40.92,15.72,Enterprise,Direct Sales
SO-202501-000173,1,2025-01-31,1034,2,158.54,0.0314,317.07,9.94,307.13,192.55,6.40,16.89,215.85,91.28,Small Business,Online
SO-202501-000174,1,2025-01-07,1012,1,218.07,0.0390,218.07,8.49,209.58,133.53,8.70,11.53,153.76,55.82,Small Business,Online
SO-202501-000174,2,2025-01-07,1043,1,58.53,0.0233,58.53,1.36,57.17,27.88,5.10,3.14,36.13,21.04,Small Business,Online
SO-202501-000174,3,2025-01-07,1006,2,186.19,0.0233,372.38,8.69,363.70,251.73,9.90,20.00,281.63,82.06,Small Business,Online
SO-202501-000175,1,2025-01-18,1022,1,160.15,0.0300,160.15,4.80,155.35,96.21,24.50,8.54,129.25,26.10,Small Business,Online
SO-202501-000176,1,2025-01-18,1030,1,29.42,0.0480,29.42,1.41,28.01,14.48,5.70,1.54,21.72,6.30,Mid-Market,Online
SO-202501-000177,1,2025-01-16,1002,3,1010.36,0.0345,3031.09,104.53,2926.56,2241.30,11.10,210.71,2463.11,463.45,Small Business,Direct Sales
SO-202501-000178,1,2025-01-15,1006,1,190.00,0.0744,190.00,14.14,175.86,125.56,6.52,11.43,143.51,32.35,Mid-Market,Partner
SO-202501-000179,1,2025-01-23,1012,1,216.28,0.0558,216.28,12.07,204.21,133.41,8.70,14.70,156.82,47.40,Mid-Market,Direct Sales
SO-202501-000180,1,2025-01-13,1042,3,147.50,0.0311,442.50,13.78,428.72,258.64,6.30,23.58,288.52,140.20,Small Business,Online
SO-202501-000181,1,2025-01-04,1048,1,34.47,0.0658,34.47,2.27,32.20,15.26,4.49,1.96,21.71,10.49,Enterprise,Online
SO-202501-000181,2,2025-01-04,1045,1,39.05,0.0770,39.05,3.01,36.04,18.13,4.49,2.20,24.81,11.23,Enterprise,Online
SO-202501-000182,1,2025-01-10,1033,8,38.68,0.0396,309.43,12.26,297.17,159.45,7.95,19.32,186.71,110.46,Small Business,Partner
SO-202501-000182,2,2025-01-10,1027,4,89.48,0.0355,357.94,12.69,345.24,227.99,5.85,22.44,256.28,88.96,Small Business,Partner
SO-202501-000183,1,2025-01-30,1029,2,73.74,0.0690,147.47,10.18,137.29,89.87,5.63,8.37,103.88,33.41,Enterprise,Online
SO-202501-000183,2,2025-01-30,1001,2,1316.01,0.0654,2632.01,172.19,2459.83,1980.52,8.71,150.05,2139.28,320.55,Enterprise,Online
SO-202501-000183,3,2025-01-30,1050,5,17.08,0.0693,85.41,5.92,79.49,33.88,6.60,4.85,45.33,34.16,Enterprise,Online
SO-202501-000184,1,2025-01-14,1040,1,78.16,0.0376,78.16,2.94,75.22,41.11,5.10,4.14,50.34,24.88,Small Business,Online
SO-202501-000185,1,2025-01-05,1025,5,33.90,0.0290,169.49,4.92,164.56,93.29,8.50,9.05,110.85,53.72,Small Business,Online
SO-202501-000185,2,2025-01-05,1038,1,49.36,0.0364,49.36,1.80,47.56,23.90,5.10,2.62,31.61,15.95,Small Business,Online
SO-202501-000186,1,2025-01-04,1027,3,90.13,0.0320,270.39,8.65,261.74,171.99,7.10,14.40,193.49,68.25,Small Business,Online
SO-202501-000187,1,2025-01-08,1032,8,119.36,0.0472,954.88,45.04,909.84,562.58,10.60,65.51,638.69,271.15,Mid-Market,Direct Sales
SO-202501-000188,1,2025-01-22,1015,1,433.29,0.0417,433.29,18.07,415.22,289.32,24.50,22.84,336.66,78.56,Small Business,Online
SO-202501-000189,1,2025-01-04,1015,1,433.31,0.0491,433.31,21.26,412.05,290.88,24.50,29.67,345.04,67.01,Mid-Market,Direct Sales
SO-202501-000189,2,2025-01-04,1041,5,69.14,0.0645,345.68,22.30,323.37,173.07,7.50,23.28,203.85,119.52,Mid-Market,Direct Sales
SO-202501-000190,1,2025-01-08,1045,1,39.36,0.0481,39.36,1.89,37.47,18.05,3.82,2.44,24.31,13.16,Small Business,Partner
SO-202501-000190,2,2025-01-08,1026,4,27.04,0.0567,108.16,6.13,102.03,55.94,5.85,6.63,68.42,33.61,Small Business,Partner
SO-202501-000191,1,2025-01-18,1027,1,87.70,0.0664,87.70,5.82,81.88,57.13,5.70,5.90,68.72,13.16,Mid-Market,Direct Sales
SO-202501-000192,1,2025-01-28,1038,2,48.56,0.0416,97.11,4.04,93.07,48.51,5.70,5.12,59.32,33.74,Small Business,Online
SO-202501-000193,1,2025-01-23,1021,1,1110.22,0.0823,1110.22,91.39,1018.83,802.83,21.56,62.15,886.54,132.29,Enterprise,Online
SO-202501-000194,1,2025-01-14,1038,3,48.68,0.0348,146.04,5.09,140.95,71.84,6.30,7.75,85.89,55.06,Small Business,Online
SO-202501-000195,1,2025-01-03,1038,1,48.40,0.0371,48.40,1.80,46.60,24.14,5.10,2.56,31.80,14.80,Small Business,Online
SO-202501-000196,1,2025-01-27,1025,2,33.58,0.0396,67.16,2.66,64.50,37.84,6.40,3.55,47.79,16.71,Small Business,Online
SO-202501-000196,2,2025-01-27,1026,5,26.96,0.0327,134.79,4.41,130.38,70.77,8.50,7.17,86.44,43.94,Small Business,Online
SO-202501-000197,1,2025-01-25,1006,2,191.40,0.0326,382.80,12.50,370.30,250.72,9.90,26.66,287.28,83.02,Small Business,Direct Sales
SO-202501-000197,2,2025-01-25,1049,1,98.92,0.0286,98.92,2.83,96.09,54.02,5.10,6.92,66.03,30.06,Small Business,Direct Sales
SO-202501-000198,1,2025-01-15,1040,1,79.40,0.0308,79.40,2.44,76.96,41.09,5.10,5.54,51.73,25.23,Small Business,Direct Sales
SO-202501-000199,1,2025-01-03,1015,1,427.79,0.0605,427.79,25.88,401.91,287.15,24.50,22.11,333.75,68.16,Mid-Market,Online
SO-202501-000200,1,2025-01-19,1039,1,89.51,0.0484,89.51,4.33,85.18,48.41,5.10,6.13,59.64,25.53,Mid-Market,Direct Sales
SO-202501-000201,1,2025-01-13,1001,1,1311.79,0.0545,1311.79,71.52,1240.27,997.18,8.70,89.30,1095.18,145.10,Mid-Market,Direct Sales
SO-202501-000202,1,2025-01-24,1048,1,34.10,0.0264,34.10,0.90,33.20,15.42,5.10,1.83,22.34,10.86,Small Business,Online
SO-202501-000203,1,2025-01-07,1036,5,30.82,0.0404,154.12,6.22,147.90,77.89,8.50,8.13,94.52,53.37,Mid-Market,Online
SO-202501-000204,1,2025-01-21,1027,4,87.77,0.0344,351.06,12.08,338.98,227.74,7.80,18.64,254.19,84.79,Small Business,Online
SO-202501-000205,1,2025-01-31,1036,2,31.08,0.0584,62.17,3.63,58.53,30.88,6.40,3.22,40.50,18.03,Mid-Market,Online
SO-202501-000206,1,2025-01-01,1026,3,26.62,0.0469,79.87,3.75,76.12,42.24,7.10,4.19,53.53,22.60,Mid-Market,Online
SO-202501-000207,1,2025-01-26,1015,1,428.54,0.0549,428.54,23.53,405.00,290.64,24.50,22.28,337.42,67.59,Mid-Market,Online
SO-202501-000208,1,2025-01-05,1044,3,19.04,0.0459,57.13,2.62,54.51,24.16,6.30,3.00,33.45,21.06,Mid-Market,Online
SO-202501-000209,1,2025-01-24,1034,10,161.24,0.0336,1612.36,54.11,1558.25,956.93,12.00,85.70,1054.64,503.62,Small Business,Online
SO-202501-000210,1,2025-01-01,1025,8,33.61,0.0897,268.87,24.11,244.75,148.95,9.33,19.09,177.36,67.39,Enterprise,Direct Sales
SO-202501-000210,2,2025-01-01,1039,5,87.80,0.0868,439.02,38.09,400.92,241.76,6.60,31.27,279.63,121.29,Enterprise,Direct Sales
SO-202501-000210,3,2025-01-01,1005,2,329.54,0.0863,659.08,56.91,602.17,452.00,8.71,46.97,507.68,94.49,Enterprise,Direct Sales
SO-202501-000211,1,2025-01-28,1025,1,34.27,0.0510,34.27,1.75,32.52,18.67,5.70,2.34,26.72,5.81,Mid-Market,Direct Sales
SO-202501-000212,1,2025-01-18,1013,1,634.35,0.0309,634.35,19.58,614.77,432.29,24.50,33.81,490.60,124.16,Small Business,Online
SO-202501-000213,1,2025-01-07,1010,1,654.89,0.0508,654.89,33.29,621.60,472.52,8.70,34.19,515.41,106.19,Mid-Market,Online
SO-202501-000214,1,2025-01-09,1040,3,78.27,0.0554,234.81,13.00,221.81,123.11,6.30,12.20,141.61,80.20,Mid-Market,Online
SO-202501-000215,1,2025-01-07,1006,2,186.39,0.0761,372.78,28.37,344.41,252.24,8.71,21.01,281.96,62.45,Enterprise,Online
SO-202501-000216,1,2025-01-01,1008,1,597.98,0.0365,597.98,21.80,576.18,440.42,6.52,37.45,484.40,91.78,Small Business,Partner
SO-202501-000217,1,2025-01-15,1013,2,624.51,0.0535,1249.03,66.81,1182.22,877.65,28.00,65.02,970.68,211.54,Mid-Market,Online
SO-202501-000218,1,2025-01-18,1029,4,73.07,0.0411,292.30,12.02,280.27,181.19,5.85,18.22,205.25,75.02,Small Business,Partner
SO-202501-000219,1,2025-01-16,1042,2,147.46,0.0937,294.93,27.64,267.29,172.61,3.76,18.98,195.35,71.94,Enterprise,Partner
SO-202501-000220,1,2025-01-10,1026,1,26.96,0.0368,26.96,0.99,25.96,14.04,5.70,1.43,21.17,4.79,Small Business,Online
SO-202501-000220,2,2025-01-10,1040,3,78.47,0.0354,235.41,8.34,227.07,123.50,6.30,12.49,142.29,84.78,Small Business,Online
SO-202501-000220,3,2025-01-10,1009,1,902.76,0.0282,902.76,25.50,877.26,689.05,8.70,48.25,746.00,131.26,Small Business,Online
SO-202501-000221,1,2025-01-24,1040,1,78.26,0.0502,78.26,3.93,74.33,40.92,5.10,5.35,51.37,22.96,Mid-Market,Direct Sales
SO-202501-000222,1,2025-01-11,1012,1,216.49,0.0550,216.49,11.90,204.58,135.08,8.70,11.25,155.03,49.55,Mid-Market,Online
SO-202501-000223,1,2025-01-18,1013,1,623.00,0.0884,623.00,55.09,567.90,436.32,21.56,44.30,502.18,65.73,Enterprise,Direct Sales
SO-202501-000224,1,2025-01-15,1018,1,176.46,0.0422,176.46,7.44,169.02,112.19,24.50,12.17,148.86,20.16,Small Business,Direct Sales
SO-202501-000225,1,2025-01-16,1035,1,21.88,0.0610,21.88,1.34,20.54,10.62,5.70,1.48,17.80,2.75,Mid-Market,Direct Sales
SO-202501-000225,2,2025-01-16,1026,4,27.32,0.0492,109.29,5.38,103.91,56.83,7.80,7.48,72.12,31.80,Mid-Market,Direct Sales
SO-202501-000226,1,2025-01-10,1023,2,130.78,0.0455,261.56,11.89,249.67,149.77,21.00,16.23,187.00,62.67,Small Business,Partner
SO-202501-000227,1,2025-01-16,1042,1,146.96,0.0369,146.96,5.42,141.54,87.44,5.10,7.78,100.32,41.22,Small Business,Online
SO-202501-000228,1,2025-01-15,1050,1,17.14,0.0436,17.14,0.75,16.39,6.87,5.10,1.18,13.15,3.24,Small Business,Direct Sales
SO-202501-000229,1,2025-01-13,1036,1,30.81,0.0523,30.81,1.61,29.20,15.67,5.70,1.61,22.97,6.23,Mid-Market,Online
SO-202501-000230,1,2025-01-08,1030,4,29.26,0.0354,117.06,4.14,112.92,58.45,7.80,6.21,72.46,40.45,Small Business,Online
SO-202501-000231,1,2025-01-22,1029,2,74.83,0.0734,149.66,10.99,138.67,91.16,5.63,8.46,105.25,33.42,Enterprise,Online
SO-202501-000232,1,2025-01-24,1026,5,26.82,0.0836,134.12,11.21,122.91,69.88,5.61,8.73,84.21,38.70,Enterprise,Partner
SO-202501-000233,1,2025-01-27,1032,1,118.06,0.0304,118.06,3.59,114.47,70.32,5.70,8.24,84.26,30.21,Small Business,Direct Sales
SO-202501-000234,1,2025-01-23,1026,4,26.66,0.0272,106.65,2.90,103.75,56.72,7.80,7.47,71.99,31.76,Small Business,Direct Sales
SO-202501-000235,1,2025-01-19,1001,1,1288.88,0.0364,1288.88,46.94,1241.94,992.44,8.70,68.31,1069.45,172.50,Small Business,Online
SO-202501-000236,1,2025-01-16,1039,5,88.07,0.0839,440.37,36.94,403.43,239.24,4.95,28.64,272.84,130.59,Enterprise,Partner
SO-202501-000236,2,2025-01-16,1040,5,78.05,0.0916,390.24,35.73,354.50,207.04,4.95,25.17,237.16,117.35,Enterprise,Partner
SO-202501-000237,1,2025-01-05,1048,1,34.14,0.0635,34.14,2.17,31.97,15.31,3.82,2.08,21.21,10.75,Mid-Market,Partner
SO-202501-000238,1,2025-01-20,1033,3,38.53,0.0903,115.59,10.43,105.16,60.26,4.69,7.47,72.41,32.75,Enterprise,Partner
SO-202501-000239,1,2025-01-07,1036,2,30.93,0.0388,61.86,2.40,59.46,31.22,6.40,3.27,40.89,18.57,Small Business,Online
SO-202501-000239,2,2025-01-07,1028,10,250.47,0.0234,2504.69,58.54,2446.15,1690.79,12.00,134.54,1837.32,608.83,Small Business,Online
SO-202501-000240,1,2025-01-25,1005,3,326.32,0.0423,978.97,41.39,937.58,676.74,11.10,67.51,755.35,182.23,Small Business,Direct Sales
SO-202501-000241,1,2025-01-07,1026,2,26.81,0.0892,53.62,4.78,48.83,28.22,5.63,3.81,37.66,11.18,Enterprise,Direct Sales
SO-202501-000242,1,2025-01-08,1012,1,218.13,0.0357,218.13,7.79,210.35,134.24,8.70,11.57,154.50,55.84,Small Business,Online
SO-202501-000243,1,2025-01-18,1031,3,138.62,0.0587,415.85,24.40,391.45,259.60,7.10,21.53,288.23,103.23,Mid-Market,Online
SO-202501-000244,1,2025-01-27,1026,10,26.69,0.0286,266.92,7.62,259.30,140.60,12.00,18.67,171.27,88.02,Small Business,Direct Sales
SO-202501-000245,1,2025-01-24,1022,1,159.39,0.0443,159.39,7.05,152.34,96.45,24.50,8.38,129.33,23.01,Mid-Market,Online
SO-202501-000246,1,2025-01-06,1022,1,160.72,0.0409,160.72,6.57,154.14,96.08,24.50,11.10,131.68,22.46,Small Business,Direct Sales
SO-202501-000247,1,2025-01-14,1002,2,1013.65,0.0839,2027.29,170.15,1857.14,1500.46,8.71,144.86,1654.03,203.12,Enterprise,Direct Sales
SO-202501-000247,2,2025-01-14,1025,10,34.17,0.0928,341.71,31.72,309.99,186.37,10.56,24.18,221.11,88.89,Enterprise,Direct Sales
SO-202501-000248,1,2025-01-31,1042,3,149.47,0.0516,448.40,23.12,425.27,262.11,6.30,30.62,299.03,126.24,Mid-Market,Direct Sales
SO-202501-000249,1,2025-01-25,1024,1,120.24,0.0527,120.24,6.33,113.91,66.45,24.50,6.27,97.21,16.70,Mid-Market,Online
SO-202501-000250,1,2025-01-24,1026,4,26.83,0.0213,107.32,2.29,105.04,56.55,7.80,5.78,70.13,34.91,Small Business,Online
SO-202501-000250,2,2025-01-24,1009,1,902.76,0.0228,902.76,20.54,882.22,697.01,8.70,48.52,754.24,127.99,Small Business,Online
SO-202501-000251,1,2025-01-03,1050,8,16.90,0.0793,135.22,10.72,124.50,54.93,8.18,9.71,72.83,51.67,Enterprise,Direct Sales
SO-202501-000252,1,2025-01-28,1040,5,79.55,0.0608,397.74,24.18,373.56,206.72,7.50,26.90,241.12,132.44,Mid-Market,Direct Sales
SO-202501-000253,1,2025-01-03,1023,5,129.87,0.0897,649.34,58.24,591.10,373.83,33.88,46.11,453.81,137.29,Enterprise,Direct Sales
SO-202501-000254,1,2025-01-18,1003,2,851.53,0.0386,1703.06,65.67,1637.39,1265.48,9.90,117.89,1393.27,244.12,Small Business,Direct Sales
SO-202501-000254,2,2025-01-18,1026,4,26.95,0.0459,107.79,4.95,102.84,56.40,7.80,7.40,71.60,31.24,Small Business,Direct Sales
SO-202501-000255,1,2025-01-28,1036,10,31.10,0.0316,311.01,9.83,301.17,155.75,12.00,16.56,184.31,116.86,Small Business,Online
SO-202501-000255,2,2025-01-28,1008,2,607.36,0.0353,1214.73,42.82,1171.90,871.17,9.90,64.45,945.53,226.38,Small Business,Online
SO-202501-000256,1,2025-01-23,1022,2,160.42,0.0706,320.85,22.66,298.18,191.36,24.64,18.19,234.19,63.99,Enterprise,Online
SO-202501-000256,2,2025-01-23,1041,2,68.52,0.0790,137.04,10.83,126.21,69.33,5.02,7.70,82.05,44.16,Enterprise,Online
SO-202501-000257,1,2025-01-20,1007,2,543.67,0.0996,1087.33,108.31,979.02,775.78,6.53,69.51,851.82,127.20,Enterprise,Partner
SO-202501-000258,1,2025-01-30,1003,2,856.60,0.1001,1713.21,171.55,1541.66,1267.76,6.53,109.46,1383.75,157.91,Enterprise,Partner
SO-202501-000258,2,2025-01-30,1026,8,26.74,0.0822,213.88,17.58,196.30,112.62,7.00,13.94,133.55,62.75,Enterprise,Partner
SO-202501-000259,1,2025-01-17,1040,5,79.12,0.0352,395.62,13.93,381.69,205.67,5.62,24.81,236.10,145.59,Small Business,Partner
